frame_index,time,vehicle_num,vehicle_num_l,vehicle_num_r
23925,957.0,7,5,2
23950,958.0,8,6,2
23975,959.0,10,9,1
24000,960.0,11,7,4
24025,961.0,12,8,4
24050,962.0,12,7,5
24075,963.0,11,7,4
24100,964.0,12,7,5
24125,965.0,5,4,1
24150,966.0,7,5,2
24175,967.0,6,4,2
24200,968.0,12,11,1
24225,969.0,8,7,1
24250,970.0,9,7,2
24275,971.0,11,11,0
24300,972.0,10,9,1
24325,973.0,7,6,1
24350,974.0,8,8,0
24375,975.0,8,8,0
24400,976.0,10,10,0
24425,977.0,10,10,0
24450,978.0,9,8,1
24475,979.0,11,10,1
24500,980.0,8,7,1
24525,981.0,4,3,1
24550,982.0,5,4,1
24575,983.0,10,7,3
24600,984.0,13,10,3
24625,985.0,10,9,1
24650,986.0,9,8,1
24675,987.0,8,7,1
24700,988.0,12,10,2
24725,989.0,8,6,2
24750,990.0,8,5,3
24775,991.0,6,4,2
24800,992.0,7,5,2
24825,993.0,12,7,5
24850,994.0,17,11,6
24875,995.0,15,10,5
24900,996.0,20,13,7
24925,997.0,9,7,2
24950,998.0,17,13,4
24975,999.0,11,10,1
25000,1000.0,12,9,3
25025,1001.0,13,9,4
25050,1002.0,13,8,5
25075,1003.0,13,10,3
25100,1004.0,8,6,2
25125,1005.0,10,10,0
25150,1006.0,10,10,0
25175,1007.0,4,4,0
25200,1008.0,4,4,0
25225,1009.0,4,3,1
25250,1010.0,7,6,1
25275,1011.0,9,7,2
25300,1012.0,7,5,2
25325,1013.0,6,5,1
25350,1014.0,9,6,3
25375,1015.0,7,6,1
25400,1016.0,6,5,1
25425,1017.0,6,4,2
25450,1018.0,1,1,0
25475,1019.0,2,2,0
25500,1020.0,0,0,0
25525,1021.0,1,1,0
25550,1022.0,2,2,0
25575,1023.0,2,1,1
25600,1024.0,2,2,0
25625,1025.0,2,2,0
25650,1026.0,3,3,0
25675,1027.0,6,4,2
25700,1028.0,4,2,2
25725,1029.0,6,3,3
25750,1030.0,7,5,2
25775,1031.0,7,5,2
25800,1032.0,8,7,1
25825,1033.0,7,7,0
25850,1034.0,6,6,0
25875,1035.0,4,4,0
25900,1036.0,2,2,0
25925,1037.0,2,2,0
25950,1038.0,1,1,0
25975,1039.0,1,1,0
26000,1040.0,2,1,1
26025,1041.0,3,2,1
26050,1042.0,8,8,0
26075,1043.0,9,9,0
26100,1044.0,8,8,0
26125,1045.0,8,8,0
26150,1046.0,5,5,0
26175,1047.0,6,5,1
26200,1048.0,3,3,0
26225,1049.0,5,5,0
26250,1050.0,6,6,0
26275,1051.0,3,3,0
26300,1052.0,2,2,0
26325,1053.0,3,3,0
26350,1054.0,1,1,0
26375,1055.0,1,1,0
26400,1056.0,0,0,0
26425,1057.0,2,2,0
26450,1058.0,4,4,0
26475,1059.0,2,2,0
26500,1060.0,3,3,0
26525,1061.0,3,3,0
26550,1062.0,4,3,1
26575,1063.0,3,2,1
26600,1064.0,1,1,0
26625,1065.0,4,3,1
26650,1066.0,4,4,0
26675,1067.0,2,2,0
26700,1068.0,4,3,1
26725,1069.0,3,3,0
26750,1070.0,6,5,1
26775,1071.0,7,6,1
26800,1072.0,6,5,1
26825,1073.0,2,2,0
26850,1074.0,1,1,0
26875,1075.0,4,4,0
26900,1076.0,1,1,0
26925,1077.0,1,1,0
26950,1078.0,1,1,0
26975,1079.0,1,1,0
27000,1080.0,2,2,0
27025,1081.0,1,1,0
27050,1082.0,1,1,0
27075,1083.0,4,3,1
27100,1084.0,4,2,2
27125,1085.0,5,4,1
27150,1086.0,8,8,0
27175,1087.0,5,5,0
27200,1088.0,2,1,1
27225,1089.0,7,5,2
27250,1090.0,5,3,2
27275,1091.0,5,3,2
27300,1092.0,4,4,0
27325,1093.0,4,2,2
27350,1094.0,3,2,1
27375,1095.0,7,7,0
27400,1096.0,7,7,0
27425,1097.0,5,5,0
27450,1098.0,7,7,0
27475,1099.0,7,7,0
27500,1100.0,4,3,1
27525,1101.0,1,1,0
27550,1102.0,1,1,0
27575,1103.0,2,2,0
27600,1104.0,2,1,1
27625,1105.0,5,3,2
27650,1106.0,5,2,3
27675,1107.0,4,1,3
27700,1108.0,6,3,3
27725,1109.0,9,7,2
27750,1110.0,6,6,0
27775,1111.0,6,6,0
27800,1112.0,6,6,0
27825,1113.0,5,4,1
27850,1114.0,5,5,0
27875,1115.0,5,5,0
27900,1116.0,4,4,0
27925,1117.0,4,4,0
27950,1118.0,2,2,0
27975,1119.0,4,3,1
28000,1120.0,3,3,0
28025,1121.0,4,4,0
28050,1122.0,4,3,1
28075,1123.0,4,4,0
28100,1124.0,2,2,0
28125,1125.0,0,0,0
28150,1126.0,4,4,0
28175,1127.0,5,4,1
28200,1128.0,4,4,0
28225,1129.0,3,2,1
28250,1130.0,4,4,0
28275,1131.0,4,3,1
28300,1132.0,3,2,1
28325,1133.0,3,2,1
28350,1134.0,7,6,1
28375,1135.0,3,3,0
28400,1136.0,5,5,0
28425,1137.0,3,2,1
28450,1138.0,5,4,1
28475,1139.0,4,3,1
28500,1140.0,8,7,1
28525,1141.0,9,8,1
28550,1142.0,8,8,0
28575,1143.0,9,8,1
28600,1144.0,9,9,0
28625,1145.0,11,9,2
28650,1146.0,10,10,0
28675,1147.0,10,10,0
28700,1148.0,9,9,0
28725,1149.0,8,7,1
28750,1150.0,12,11,1
28775,1151.0,11,10,1
28800,1152.0,11,10,1
28825,1153.0,12,10,2
28850,1154.0,9,9,0
28875,1155.0,10,10,0
28900,1156.0,6,6,0
28925,1157.0,9,9,0
28950,1158.0,9,8,1
28975,1159.0,5,5,0
29000,1160.0,5,5,0
29025,1161.0,4,4,0
29050,1162.0,4,3,1
29075,1163.0,3,3,0
29100,1164.0,3,3,0
29125,1165.0,1,1,0
29150,1166.0,2,1,1
29175,1167.0,3,2,1
29200,1168.0,3,2,1
29225,1169.0,2,1,1
29250,1170.0,2,2,0
29275,1171.0,3,2,1
29300,1172.0,7,4,3
29325,1173.0,7,4,3
29350,1174.0,3,3,0
29375,1175.0,6,5,1
29400,1176.0,9,7,2
29425,1177.0,7,7,0
29450,1178.0,4,4,0
29475,1179.0,4,4,0
29500,1180.0,2,2,0
29525,1181.0,3,3,0
29550,1182.0,6,5,1
29575,1183.0,3,1,2
29600,1184.0,3,1,2
29625,1185.0,6,2,4
29650,1186.0,7,3,4
29675,1187.0,5,4,1
29700,1188.0,7,5,2
29725,1189.0,6,4,2
29750,1190.0,9,7,2
29775,1191.0,5,3,2
29800,1192.0,7,6,1
29825,1193.0,8,6,2
29850,1194.0,2,1,1
29875,1195.0,3,3,0
29900,1196.0,3,3,0
29925,1197.0,3,3,0
29950,1198.0,1,1,0
29975,1199.0,1,1,0
30000,1200.0,1,1,0
30025,1201.0,6,5,1
30050,1202.0,4,4,0
30075,1203.0,3,2,1
30100,1204.0,3,1,2
30125,1205.0,4,4,0
30150,1206.0,1,1,0
30175,1207.0,0,0,0
30200,1208.0,4,4,0
30225,1209.0,5,5,0
30250,1210.0,3,3,0
30275,1211.0,4,4,0
30300,1212.0,3,3,0
30325,1213.0,1,1,0
30350,1214.0,2,2,0
30375,1215.0,3,2,1
30400,1216.0,4,3,1
30425,1217.0,3,3,0
30450,1218.0,2,2,0
30475,1219.0,4,2,2
30500,1220.0,3,3,0
30525,1221.0,1,1,0
30550,1222.0,0,0,0
30575,1223.0,1,1,0
30600,1224.0,6,6,0
30625,1225.0,6,6,0
30650,1226.0,4,4,0
30675,1227.0,3,2,1
30700,1228.0,3,3,0
30725,1229.0,2,2,0
30750,1230.0,1,1,0
30775,1231.0,0,0,0
30800,1232.0,3,2,1
30825,1233.0,2,1,1
30850,1234.0,3,3,0
30875,1235.0,2,2,0
30900,1236.0,3,3,0
30925,1237.0,7,5,2
30950,1238.0,9,8,1
30975,1239.0,12,8,4
31000,1240.0,13,8,5
31025,1241.0,13,7,6
31050,1242.0,12,9,3
31075,1243.0,9,6,3
31100,1244.0,9,7,2
31125,1245.0,8,8,0
31150,1246.0,9,9,0
31175,1247.0,8,7,1
31200,1248.0,8,7,1
31225,1249.0,7,6,1
31250,1250.0,8,6,2
31275,1251.0,6,4,2
31300,1252.0,7,3,4
31325,1253.0,6,3,3
31350,1254.0,7,7,0
31375,1255.0,8,7,1
31400,1256.0,4,3,1
31425,1257.0,3,2,1
31450,1258.0,4,3,1
31475,1259.0,7,7,0
31500,1260.0,6,6,0
31525,1261.0,8,8,0
31550,1262.0,10,9,1
31575,1263.0,2,2,0
31600,1264.0,6,5,1
31625,1265.0,10,8,2
31650,1266.0,9,8,1
31675,1267.0,11,10,1
31700,1268.0,11,10,1
31725,1269.0,7,6,1
31750,1270.0,9,8,1
31775,1271.0,7,6,1
31800,1272.0,9,7,2
31825,1273.0,4,4,0
31850,1274.0,6,5,1
31875,1275.0,9,8,1
31900,1276.0,3,3,0
31925,1277.0,6,6,0
31950,1278.0,6,5,1
31975,1279.0,4,2,2
32000,1280.0,5,2,3
32025,1281.0,8,5,3
32050,1282.0,9,7,2
32075,1283.0,10,6,4
32100,1284.0,7,5,2
32125,1285.0,2,2,0
32150,1286.0,5,4,1
32175,1287.0,5,3,2
32200,1288.0,3,3,0
32225,1289.0,5,5,0
32250,1290.0,5,5,0
32275,1291.0,0,0,0
32300,1292.0,1,1,0
32325,1293.0,4,3,1
32350,1294.0,4,2,2
32375,1295.0,3,2,1
32400,1296.0,1,0,1
32425,1297.0,0,0,0
32450,1298.0,0,0,0
32475,1299.0,5,2,3
32500,1300.0,5,3,2
32525,1301.0,5,3,2
32550,1302.0,6,4,2
32575,1303.0,9,5,4
32600,1304.0,7,4,3
32625,1305.0,8,5,3
32650,1306.0,10,7,3
32675,1307.0,11,9,2
32700,1308.0,10,4,6
32725,1309.0,6,4,2
32750,1310.0,5,5,0
32775,1311.0,7,4,3
32800,1312.0,9,4,5
32825,1313.0,6,4,2
32850,1314.0,12,7,5
32875,1315.0,6,6,0
32900,1316.0,9,8,1
32925,1317.0,9,7,2
32950,1318.0,9,7,2
32975,1319.0,8,6,2
33000,1320.0,9,7,2
33025,1321.0,8,7,1
33050,1322.0,10,7,3
33075,1323.0,11,10,1
33100,1324.0,10,8,2
33125,1325.0,7,6,1
33150,1326.0,13,10,3
33175,1327.0,10,9,1
33200,1328.0,10,8,2
33225,1329.0,8,7,1
33250,1330.0,11,7,4
33275,1331.0,13,9,4
33300,1332.0,11,7,4
33325,1333.0,10,8,2
33350,1334.0,8,7,1
33375,1335.0,7,5,2
33400,1336.0,6,5,1
33425,1337.0,8,6,2
33450,1338.0,8,6,2
33475,1339.0,7,6,1
33500,1340.0,3,2,1
33525,1341.0,5,4,1
33550,1342.0,3,2,1
33575,1343.0,5,4,1
33600,1344.0,8,6,2
33625,1345.0,9,7,2
33650,1346.0,12,6,6
33675,1347.0,5,3,2
33700,1348.0,5,4,1
33725,1349.0,6,5,1
33750,1350.0,5,5,0
33775,1351.0,4,3,1
33800,1352.0,6,5,1
33825,1353.0,6,5,1
33850,1354.0,11,7,4
33875,1355.0,8,5,3
33900,1356.0,12,10,2
33925,1357.0,8,4,4
33950,1358.0,6,6,0
33975,1359.0,5,4,1
34000,1360.0,5,4,1
34025,1361.0,4,3,1
34050,1362.0,4,4,0
34075,1363.0,3,3,0
34100,1364.0,4,4,0
34125,1365.0,3,3,0
34150,1366.0,1,1,0
34175,1367.0,2,0,2
34200,1368.0,1,0,1
34225,1369.0,3,2,1
34250,1370.0,6,4,2
34275,1371.0,9,5,4
34300,1372.0,8,5,3
34325,1373.0,6,5,1
34350,1374.0,3,3,0
34375,1375.0,2,2,0
34400,1376.0,1,1,0
34425,1377.0,1,1,0
34450,1378.0,0,0,0
34475,1379.0,2,2,0
34500,1380.0,4,3,1
34525,1381.0,6,5,1
34550,1382.0,7,6,1
34575,1383.0,4,4,0
34600,1384.0,3,3,0
34625,1385.0,1,1,0
34650,1386.0,2,1,1
34675,1387.0,3,1,2
34700,1388.0,2,0,2
34725,1389.0,2,0,2
34750,1390.0,3,3,0
34775,1391.0,2,2,0
34800,1392.0,6,6,0
34825,1393.0,3,3,0
34850,1394.0,2,2,0
34875,1395.0,2,2,0
34900,1396.0,3,3,0
34925,1397.0,2,2,0
34950,1398.0,4,4,0
34975,1399.0,4,4,0
35000,1400.0,4,4,0
35025,1401.0,4,3,1
35050,1402.0,2,2,0
35075,1403.0,5,5,0
35100,1404.0,5,5,0
35125,1405.0,6,6,0
35150,1406.0,9,9,0
35175,1407.0,9,9,0
35200,1408.0,8,8,0
35225,1409.0,5,5,0
35250,1410.0,7,7,0
35275,1411.0,5,5,0
35300,1412.0,3,2,1
35325,1413.0,4,4,0
35350,1414.0,3,1,2
35375,1415.0,4,3,1
35400,1416.0,5,4,1
35425,1417.0,1,1,0
35450,1418.0,4,1,3
35475,1419.0,3,1,2
35500,1420.0,1,0,1
35525,1421.0,3,2,1
35550,1422.0,3,2,1
35575,1423.0,2,2,0
35600,1424.0,2,0,2
35625,1425.0,2,1,1
35650,1426.0,4,1,3
35675,1427.0,4,1,3
35700,1428.0,2,1,1
35725,1429.0,4,3,1
35750,1430.0,1,1,0
35775,1431.0,2,2,0
35800,1432.0,3,2,1
35825,1433.0,3,2,1
35850,1434.0,3,3,0
35875,1435.0,2,2,0
35900,1436.0,0,0,0
35925,1437.0,1,0,1
35950,1438.0,7,5,2
35975,1439.0,4,3,1
36000,1440.0,5,4,1
36025,1441.0,4,4,0
36050,1442.0,6,5,1
36075,1443.0,4,4,0
36100,1444.0,3,3,0
36125,1445.0,5,3,2
36150,1446.0,7,5,2
36175,1447.0,4,4,0
36200,1448.0,5,5,0
36225,1449.0,4,4,0
36250,1450.0,4,3,1
36275,1451.0,4,3,1
36300,1452.0,1,1,0
36325,1453.0,3,3,0
36350,1454.0,2,2,0
36375,1455.0,3,2,1
36400,1456.0,2,1,1
36425,1457.0,6,4,2
36450,1458.0,5,3,2
36475,1459.0,4,2,2
36500,1460.0,4,1,3
36525,1461.0,1,1,0
36550,1462.0,3,2,1
36575,1463.0,0,0,0
36600,1464.0,2,2,0
36625,1465.0,3,3,0
36650,1466.0,4,3,1
36675,1467.0,6,4,2
36700,1468.0,6,4,2
36725,1469.0,8,7,1
36750,1470.0,12,10,2
36775,1471.0,10,8,2
36800,1472.0,7,4,3
36825,1473.0,6,6,0
36850,1474.0,5,5,0
36875,1475.0,7,7,0
36900,1476.0,7,7,0
36925,1477.0,5,5,0
36950,1478.0,6,6,0
36975,1479.0,2,2,0
37000,1480.0,4,3,1
37025,1481.0,2,1,1
37050,1482.0,8,5,3
37075,1483.0,6,5,1
37100,1484.0,10,7,3
37125,1485.0,7,6,1
37150,1486.0,6,5,1
37175,1487.0,8,8,0
37200,1488.0,7,7,0
37225,1489.0,8,6,2
37250,1490.0,4,4,0
37275,1491.0,3,3,0
37300,1492.0,6,5,1
37325,1493.0,9,8,1
37350,1494.0,9,8,1
37375,1495.0,4,4,0
37400,1496.0,9,8,1
37425,1497.0,8,7,1
37450,1498.0,5,4,1
37475,1499.0,7,6,1
37500,1500.0,6,5,1
37525,1501.0,5,5,0
37550,1502.0,3,3,0
37575,1503.0,2,2,0
37600,1504.0,2,2,0
37625,1505.0,0,0,0
37650,1506.0,1,1,0
37675,1507.0,2,2,0
37700,1508.0,5,5,0
37725,1509.0,5,4,1
37750,1510.0,6,5,1
37775,1511.0,6,6,0
37800,1512.0,6,6,0
37825,1513.0,5,5,0
37850,1514.0,7,6,1
37875,1515.0,9,8,1
37900,1516.0,12,10,2
37925,1517.0,12,10,2
37950,1518.0,6,5,1
37975,1519.0,5,3,2
38000,1520.0,5,3,2
38025,1521.0,4,3,1
38050,1522.0,8,4,4
38075,1523.0,4,3,1
38100,1524.0,2,1,1
38125,1525.0,4,2,2
38150,1526.0,5,4,1
38175,1527.0,6,4,2
38200,1528.0,7,4,3
38225,1529.0,4,3,1
38250,1530.0,3,3,0
38275,1531.0,2,2,0
38300,1532.0,6,6,0
38325,1533.0,4,4,0
38350,1534.0,3,3,0
38375,1535.0,2,2,0
38400,1536.0,1,1,0
38425,1537.0,1,1,0
38450,1538.0,1,1,0
38475,1539.0,2,2,0
38500,1540.0,3,3,0
38525,1541.0,4,4,0
38550,1542.0,6,4,2
38575,1543.0,6,5,1
38600,1544.0,6,5,1
38625,1545.0,7,5,2
38650,1546.0,4,3,1
38675,1547.0,1,0,1
38700,1548.0,2,1,1
38725,1549.0,1,0,1
38750,1550.0,2,1,1
38775,1551.0,1,0,1
38800,1552.0,0,0,0
38825,1553.0,0,0,0
38850,1554.0,1,1,0
38875,1555.0,0,0,0
38900,1556.0,3,3,0
38925,1557.0,3,3,0
38950,1558.0,8,8,0
38975,1559.0,6,6,0
39000,1560.0,3,3,0
39025,1561.0,2,2,0
39050,1562.0,0,0,0
39075,1563.0,2,2,0
39100,1564.0,4,3,1
39125,1565.0,2,1,1
39150,1566.0,3,1,2
39175,1567.0,4,2,2
39200,1568.0,4,1,3
39225,1569.0,2,0,2
39250,1570.0,1,0,1
39275,1571.0,8,4,4
39300,1572.0,2,2,0
39325,1573.0,3,3,0
39350,1574.0,1,1,0
39375,1575.0,5,4,1
39400,1576.0,9,8,1
39425,1577.0,6,6,0
39450,1578.0,9,9,0
39475,1579.0,6,6,0
39500,1580.0,3,3,0
39525,1581.0,4,4,0
39550,1582.0,3,3,0
39575,1583.0,2,2,0
39600,1584.0,4,3,1
39625,1585.0,9,8,1
39650,1586.0,6,5,1
39675,1587.0,5,5,0
39700,1588.0,5,5,0
39725,1589.0,3,3,0
39750,1590.0,5,5,0
39775,1591.0,5,4,1
39800,1592.0,6,5,1
39825,1593.0,5,3,2
39850,1594.0,3,2,1
39875,1595.0,4,3,1
39900,1596.0,2,2,0
39925,1597.0,2,2,0
39950,1598.0,2,2,0
39975,1599.0,5,4,1
40000,1600.0,3,2,1
40025,1601.0,3,2,1
40050,1602.0,3,2,1
40075,1603.0,4,4,0
40100,1604.0,5,5,0
40125,1605.0,7,7,0
40150,1606.0,7,7,0
40175,1607.0,7,7,0
40200,1608.0,3,3,0
40225,1609.0,4,4,0
40250,1610.0,4,3,1
40275,1611.0,4,3,1
40300,1612.0,5,4,1
40325,1613.0,4,4,0
40350,1614.0,5,3,2
40375,1615.0,3,3,0
40400,1616.0,1,1,0
40425,1617.0,1,1,0
40450,1618.0,1,1,0
40475,1619.0,1,1,0
40500,1620.0,0,0,0
40525,1621.0,2,2,0
40550,1622.0,1,1,0
40575,1623.0,2,2,0
40600,1624.0,3,2,1
40625,1625.0,6,5,1
40650,1626.0,4,3,1
40675,1627.0,5,5,0
40700,1628.0,8,7,1
40725,1629.0,4,4,0
40750,1630.0,8,6,2
40775,1631.0,8,5,3
40800,1632.0,9,6,3
40825,1633.0,11,9,2
40850,1634.0,9,6,3
40875,1635.0,11,8,3
40900,1636.0,10,8,2
40925,1637.0,8,7,1
40950,1638.0,6,3,3
40975,1639.0,7,6,1
41000,1640.0,6,5,1
41025,1641.0,3,3,0
41050,1642.0,2,2,0
41075,1643.0,2,2,0
41100,1644.0,1,1,0
41125,1645.0,1,1,0
41150,1646.0,6,6,0
41175,1647.0,4,4,0
41200,1648.0,5,4,1
41225,1649.0,3,3,0
41250,1650.0,4,4,0
41275,1651.0,4,4,0
41300,1652.0,5,5,0
41325,1653.0,8,8,0
41350,1654.0,11,9,2
41375,1655.0,13,11,2
41400,1656.0,10,8,2
41425,1657.0,9,8,1
41450,1658.0,5,4,1
41475,1659.0,6,5,1
41500,1660.0,7,5,2
41525,1661.0,6,4,2
41550,1662.0,7,5,2
41575,1663.0,8,6,2
41600,1664.0,6,5,1
41625,1665.0,6,5,1
41650,1666.0,6,4,2
41675,1667.0,6,4,2
41700,1668.0,4,4,0
41725,1669.0,3,3,0
41750,1670.0,5,5,0
41775,1671.0,4,3,1
41800,1672.0,2,2,0
41825,1673.0,4,2,2
41850,1674.0,2,2,0
41875,1675.0,2,2,0
41900,1676.0,3,3,0
41925,1677.0,1,1,0
41950,1678.0,4,3,1
41975,1679.0,3,3,0
42000,1680.0,2,1,1
42025,1681.0,2,1,1
42050,1682.0,0,0,0
42075,1683.0,0,0,0
42100,1684.0,1,1,0
42125,1685.0,1,0,1
42150,1686.0,2,1,1
42175,1687.0,0,0,0
42200,1688.0,2,2,0
42225,1689.0,4,3,1
42250,1690.0,10,9,1
42275,1691.0,11,10,1
42300,1692.0,11,10,1
42325,1693.0,12,8,4
42350,1694.0,10,7,3
42375,1695.0,11,7,4
42400,1696.0,8,6,2
42425,1697.0,8,4,4
42450,1698.0,8,4,4
42475,1699.0,5,3,2
42500,1700.0,8,5,3
42525,1701.0,4,4,0
42550,1702.0,7,5,2
42575,1703.0,11,9,2
42600,1704.0,12,10,2
42625,1705.0,8,8,0
42650,1706.0,11,11,0
42675,1707.0,6,6,0
42700,1708.0,3,3,0
42725,1709.0,5,4,1
42750,1710.0,4,3,1
42775,1711.0,7,6,1
42800,1712.0,11,9,2
42825,1713.0,6,4,2
42850,1714.0,2,2,0
42875,1715.0,3,3,0
42900,1716.0,2,2,0
42925,1717.0,3,3,0
42950,1718.0,4,3,1
42975,1719.0,5,4,1
43000,1720.0,1,1,0
43025,1721.0,1,1,0
43050,1722.0,1,1,0
43075,1723.0,2,1,1
43100,1724.0,3,2,1
43125,1725.0,4,3,1
43150,1726.0,5,4,1
43175,1727.0,11,9,2
43200,1728.0,12,11,1
43225,1729.0,18,16,2
43250,1730.0,13,10,3
43275,1731.0,13,8,5
43300,1732.0,14,8,6
43325,1733.0,17,14,3
43350,1734.0,18,13,5
43375,1735.0,12,9,3
43400,1736.0,9,9,0
43425,1737.0,9,7,2
43450,1738.0,11,9,2
43475,1739.0,14,14,0
43500,1740.0,14,12,2
43525,1741.0,11,9,2
43550,1742.0,12,12,0
43575,1743.0,14,13,1
43600,1744.0,15,14,1
43625,1745.0,17,16,1
43650,1746.0,13,12,1
43675,1747.0,10,8,2
43700,1748.0,12,10,2
43725,1749.0,11,10,1
43750,1750.0,9,8,1
43775,1751.0,9,8,1
43800,1752.0,11,11,0
43825,1753.0,7,6,1
43850,1754.0,7,6,1
43875,1755.0,6,6,0
43900,1756.0,5,5,0
43925,1757.0,3,3,0
43950,1758.0,1,1,0
43975,1759.0,3,3,0
44000,1760.0,3,3,0
44025,1761.0,2,2,0
44050,1762.0,2,2,0
44075,1763.0,6,6,0
44100,1764.0,11,10,1
44125,1765.0,11,9,2
44150,1766.0,16,11,5
44175,1767.0,18,13,5
44200,1768.0,14,10,4
44225,1769.0,14,9,5
44250,1770.0,14,7,7
44275,1771.0,12,7,5
44300,1772.0,10,5,5
44325,1773.0,5,5,0
44350,1774.0,1,1,0
44375,1775.0,5,4,1
44400,1776.0,5,4,1
44425,1777.0,3,2,1
44450,1778.0,3,2,1
44475,1779.0,1,1,0
44500,1780.0,1,1,0
44525,1781.0,2,2,0
44550,1782.0,2,1,1
44575,1783.0,5,5,0
44600,1784.0,9,8,1
44625,1785.0,11,10,1
44650,1786.0,14,13,1
44675,1787.0,16,15,1
44700,1788.0,13,11,2
44725,1789.0,14,13,1
44750,1790.0,13,12,1
44775,1791.0,11,11,0
44800,1792.0,9,9,0
44825,1793.0,13,12,1
44850,1794.0,14,13,1
44875,1795.0,10,9,1
44900,1796.0,12,11,1
44925,1797.0,9,6,3
44950,1798.0,7,5,2
44975,1799.0,8,8,0
45000,1800.0,5,5,0
45025,1801.0,6,6,0
45050,1802.0,4,4,0
45075,1803.0,2,2,0
45100,1804.0,3,3,0
45125,1805.0,1,1,0
45150,1806.0,4,4,0
45175,1807.0,4,4,0
45200,1808.0,2,2,0
45225,1809.0,4,4,0
45250,1810.0,6,6,0
45275,1811.0,7,6,1
45300,1812.0,9,8,1
45325,1813.0,10,10,0
45350,1814.0,9,7,2
45375,1815.0,10,10,0
45400,1816.0,9,9,0
45425,1817.0,9,9,0
45450,1818.0,7,7,0
45475,1819.0,4,4,0
45500,1820.0,9,9,0
45525,1821.0,7,7,0
45550,1822.0,6,6,0
45575,1823.0,6,6,0
45600,1824.0,7,7,0
45625,1825.0,7,7,0
45650,1826.0,3,3,0
45675,1827.0,5,5,0
45700,1828.0,4,2,2
45725,1829.0,3,3,0
45750,1830.0,5,5,0
45775,1831.0,9,8,1
45800,1832.0,9,7,2
45825,1833.0,9,6,3
45850,1834.0,12,7,5
45875,1835.0,7,6,1
45900,1836.0,7,7,0
45925,1837.0,8,8,0
